BSSID,00:27:0d:2d:dd:c1,SSID,eduroam,level,-75
BSSID,00:22:55:df:65:11,SSID,eduroam,level,-62
BSSID,08:1f:f3:b2:d0:a1,SSID,eduroam,level,-76
BSSID,50:2e:5c:32:b7:22,SSID,AndroidAP,level,-81
BSSID,00:1d:7e:fc:31:06,SSID,NFC,level,-83
BSSID,00:27:0d:2d:dd:c0,SSID,aalto open,level,-76
BSSID,00:27:0d:2d:d0:70,SSID,aalto open,level,-80
BSSID,00:22:55:df:65:10,SSID,aalto open,level,-64
BSSID,00:27:0d:2d:d0:71,SSID,eduroam,level,-81
BSSID,98:0c:82:d7:62:cf,SSID,motivaatiomuikku,level,-89
BSSID,0e:b6:24:9f:49:f2,SSID,Portthru,level,-87
BSSID,08:1f:f3:b2:d0:a0,SSID,aalto open,level,-75
BSSID,a4:56:30:e8:17:60,SSID,aalto open,level,-89
BSSID,a4:56:30:e8:17:61,SSID,eduroam,level,-85
BSSID,00:27:0d:08:bf:10,SSID,aalto open,level,-90
BSSID,00:27:0d:0b:d1:c0,SSID,aalto open,level,-95
BSSID,00:27:0d:08:be:81,SSID,eduroam,level,-91
BSSID,84:38:38:cb:00:13,SSID,Niki,level,-95
BSSID,00:27:0d:2d:dd:c1,SSID,eduroam,level,-75
BSSID,00:22:55:df:65:11,SSID,eduroam,level,-74
BSSID,50:2e:5c:32:b7:22,SSID,AndroidAP,level,-73
BSSID,00:1d:7e:fc:31:06,SSID,NFC,level,-78
BSSID,00:27:0d:2d:dd:c0,SSID,aalto open,level,-76
BSSID,00:27:0d:2d:d0:70,SSID,aalto open,level,-77
BSSID,00:22:55:df:65:10,SSID,aalto open,level,-76
BSSID,00:27:0d:2d:d0:71,SSID,eduroam,level,-81
BSSID,98:0c:82:d7:62:cf,SSID,motivaatiomuikku,level,-89
BSSID,0e:b6:24:9f:49:f2,SSID,Portthru,level,-90
BSSID,08:1f:f3:b2:d0:a0,SSID,aalto open,level,-75
BSSID,a4:56:30:e8:17:60,SSID,aalto open,level,-87
BSSID,a4:56:30:e8:17:61,SSID,eduroam,level,-86
BSSID,00:27:0d:08:bf:10,SSID,aalto open,level,-90
BSSID,00:27:0d:08:be:81,SSID,eduroam,level,-90
BSSID,84:38:38:cb:00:13,SSID,Niki,level,-95
BSSID,00:18:84:88:bf:88,SSID,MyPlace,level,-92
BSSID,00:22:55:75:44:90,SSID,aalto open,level,-93
BSSID,00:27:0d:2d:dd:c1,SSID,eduroam,level,-79
BSSID,00:22:55:df:65:11,SSID,eduroam,level,-70
