BSSID,00:18:84:88:bf:88,SSID,MyPlace,level,-89
BSSID,00:27:0d:2e:79:f1,SSID,eduroam,level,-58
BSSID,00:27:0d:2e:79:f0,SSID,aalto open,level,-60
BSSID,68:94:23:c0:3c:7a,SSID,HP-Print-7a-LaserJet 300,level,-67
BSSID,00:27:0d:08:c2:10,SSID,aalto open,level,-75
BSSID,00:27:0d:2d:dd:c1,SSID,eduroam,level,-93
BSSID,08:1f:f3:b2:d0:a1,SSID,eduroam,level,-81
BSSID,08:1f:f3:b2:d0:a0,SSID,aalto open,level,-84
BSSID,00:27:0d:08:c2:11,SSID,eduroam,level,-65
BSSID,00:27:0d:2d:dd:c0,SSID,aalto open,level,-83
BSSID,a4:56:30:e8:17:60,SSID,aalto open,level,-86
BSSID,a0:cf:5b:fa:34:e0,SSID,aalto open,level,-83
BSSID,a0:cf:5b:ca:b0:31,SSID,eduroam,level,-85
BSSID,00:1d:7e:fc:31:06,SSID,NFC,level,-88
BSSID,00:27:0d:2d:d0:70,SSID,aalto open,level,-81
BSSID,00:24:36:a6:e0:13,SSID,marjonverkko,level,-77
BSSID,08:1f:f3:b2:d4:b1,SSID,eduroam,level,-86
BSSID,00:22:55:df:e6:d1,SSID,eduroam,level,-86
BSSID,08:1f:f3:b2:d4:b0,SSID,aalto open,level,-82
BSSID,00:18:84:88:bf:88,SSID,MyPlace,level,-86
BSSID,00:27:0d:2e:79:f1,SSID,eduroam,level,-81
BSSID,00:27:0d:2e:79:f0,SSID,aalto open,level,-75
BSSID,68:94:23:c0:3c:7a,SSID,HP-Print-7a-LaserJet 300,level,-53
BSSID,00:27:0d:08:c2:10,SSID,aalto open,level,-61
BSSID,00:27:0d:08:c2:11,SSID,eduroam,level,-65
BSSID,00:24:36:a6:e0:13,SSID,marjonverkko,level,-80
BSSID,08:1f:f3:b2:d4:b1,SSID,eduroam,level,-86
BSSID,00:22:55:df:e6:d1,SSID,eduroam,level,-81
BSSID,08:1f:f3:b2:d4:b0,SSID,aalto open,level,-82
BSSID,00:22:55:df:e6:d0,SSID,aalto open,level,-81
BSSID,00:18:84:88:bf:88,SSID,MyPlace,level,-80
BSSID,00:27:0d:2e:79:f1,SSID,eduroam,level,-76
BSSID,00:27:0d:2e:79:f0,SSID,aalto open,level,-73
BSSID,68:94:23:c0:3c:7a,SSID,HP-Print-7a-LaserJet 300,level,-59
BSSID,00:27:0d:08:c2:10,SSID,aalto open,level,-68
BSSID,00:27:0d:08:c2:11,SSID,eduroam,level,-65
BSSID,00:24:36:a6:e0:13,SSID,marjonverkko,level,-80
BSSID,08:1f:f3:b2:d4:b1,SSID,eduroam,level,-83
BSSID,00:22:55:df:e6:d1,SSID,eduroam,level,-82
